perf_key,song_name,tempo
174039193_34206870,america the beautiful,78.709
174039193_35392806,piano man,179.167
174153239_49509742,radioactive,136.245
174153239_43011614,radioactive,136.245
174153239_46114674,pompeii,127.435
174153239_43823136,fireflies,90.002
174153239_49016681,stay with me,84.094
174153239_44301721,pompeii,127.435
174153239_44368738,human,94.01
174153239_44352141,glad you came,126.877
174153239_44730970,human,94.01
174153239_34909034,let it go,147.464
174157522_34219987,you found me,151.994
174157522_45803788,hero mariah carey,119.987
174157522_34492703,beautiful,92.977
174157522_42612295,let it go,147.464
174157522_34403954,you found me,151.994
174157522_43417496,colors of the wind,62.659
174157522_34490615,you found me,151.994
174157522_43417457,you found me,151.994
174157522_37255743,colors of the wind,62.659
174157522_37390869,colors of the wind,62.659
174161477_46986563,stay rihanna,111.927
174161477_48253581,in my head,134.979
174161477_39898740,closing time,92.124
174161477_39692922,never say never,92.024
174161477_39694131,closing time,92.124
174161477_46757561,human,94.01
174161477_48339519,how you remind me,172.094
174161477_48027321,wherever you will go,112.027
174161477_46812957,ill be,159.909
174161477_47063288,human,94.01
174180063_35546172,heart attack,173.968
174180063_34917483,because of you,140.039
174180063_35537316,need you now,107.943
174180063_35543263,home daughtry,143.904
174180063_35544762,fuckin perfect,182.015
174180063_35541765,how you remind me,172.094
174180063_35551285,radioactive,136.245
174180063_35543485,give your heart a break,123.026
174180063_35541544,closing time,92.124
174180063_35543686,cruise original,109.885
174194688_34621545,total eclipse of heart,130.276
174194688_35055560,head over feet,168.772
174194688_44806774,piano man,179.167
174194688_38499753,as long as you love me,139.691
174194688_44174340,friends in low places,107.739
174194688_34623602,ben,118.068
174194688_44803239,cant fight this feeling,156.344
174194688_44507913,girls just want have fun,120.372
174194688_44176915,god bless the usa,139.217
174194688_44177854,i wanna dance with somebody,118.814
174210812_36769376,my heart will go on,99.195
174210812_47232077,beauty and the beast,171.584
174210812_44825369,the climb,161.074
174210812_44515207,the climb,161.074
174210812_44229158,the climb,161.074
174210812_46239231,the climb,161.074
174210812_46464280,beauty and the beast,171.584
174210812_46851178,beauty and the beast,171.584
174210812_44173597,the climb,161.074
174210812_46666337,beauty and the beast,171.584
174222725_34307846,when i was your man,72.795
174222725_34176438,stay rihanna,111.927
174222725_34318162,demons,89.938
174222725_34317211,boyfriend,164.146
174222725_34263971,apologize,117.995
174222725_34274393,more than this,151.978
174222725_34263089,beautiful,92.977
174222725_34315838,what makes you beautiful,125.011
174222725_34448397,naturally,126.99
174222725_34307186,counting stars,122.017
174435742_35311424,stay rihanna,111.927
174435742_35316511,body party,133.973
174435742_35314162,summertime sadness,111.968
174435742_35309903,baby i love your way,147.518
174435742_41726443,hero mariah carey,119.987
174435742_35316967,landslide,159.375
174435742_39826487,hero mariah carey,119.987
174435742_35681857,the rose,106.05
174435742_35308501,dont know why,88.174
174435742_35313085,when i was your man,72.795
174452960_36136862,cups pitch perfect,129.964
174452960_35124696,cups pitch perfect,129.964
174452960_35101998,cups pitch perfect,129.964
174452960_36052765,cups pitch perfect,129.964
174452960_34284593,let it go,147.464
174452960_35099722,let it go,147.464
174452960_34347002,let it go,147.464
174452960_35086510,let it go,147.464
174452960_36051829,let it go,147.464
174452960_35015872,let it go,147.464
174509952_34255520,say something great big,141.284
174509952_34259558,stay,85.913
174509952_34312137,the a team,84.996
174509952_34316401,home phillip phillips,121.029
174509952_34260365,stay rihanna,111.927
174509952_34261564,love me again,126.03
174509952_34270415,cups pitch perfect,129.964
174509952_34309625,for the first time,142.016
174509952_34256091,sweater weather,124.053
174509952_34318924,somewhere only we know,172.015
174569507_45815765,stand by me,118.068
174569507_49376285,candle in the wind,124.558
174569507_37445809,two black cadillacs,119.991
174569507_45631803,over the rainbow,85.6
174569507_34604096,crazy patsy,107.765
174569507_50524442,lean on me,75.16
174569507_50964119,when i was your man,72.795
174569507_48979677,always on my mind,73.336
174569507_42557468,god bless the usa,139.217
174569507_35473595,jesus take the wheel,76.572
174586620_38450271,wind beneath my wings,123.694
174586620_37732389,say something great big,141.284
174586620_37951519,wind beneath my wings,123.694
174586620_35775522,she will be loved,102.002
174586620_40345850,wind beneath my wings,123.694
174586620_45440445,adore you,119.759
174586620_46251089,just the way you are,109.012
174586620_39214406,adore you,119.759
174586620_39451697,hallelujah,147.986
174586620_36655259,over the rainbow,85.6
174601645_43719559,my favorite things,114.591
174601645_38920497,alone heart,175.088
174601645_34391149,part of your world,89.357
174601645_34715604,girls just want have fun,120.372
174601645_38918374,you raise me up,118.086
174601645_37019573,happy,83.096
174601645_38906452,you are so beautiful,101.038
174601645_34714011,i dreamed a dream,90.488
174601645_35196628,part of your world,89.357
174601645_36237642,silent night,75.205
174605100_34479721,say somethin,129.99
174605100_34420313,let it go,147.464
174605100_34476987,before he cheats,147.905
174605100_34289469,the climb,161.074
174605100_34288152,let her go,74.897
174605100_35806233,let it go,147.464
174605100_34309667,beautiful,92.977
174605100_34286363,let it go,147.464
174605100_34306861,total eclipse of heart,130.276
174605100_34305567,i wont give up,136.703
174673702_34739321,part of your world,89.357
174673702_36086835,burn,184.353
174673702_39401744,on my own,112.663
174673702_34750520,dont rain on my parade,79.666
174673702_36386581,uninvited,127.416
174673702_36042523,crazy patsy,107.765
174673702_34492348,cups pitch perfect,129.964
174673702_36074117,cooler than me,129.969
174673702_45652665,rehab,124.948
174673702_44444931,rehab,124.948
174675687_37530171,im yours,150.953
174675687_36957197,apologize,117.995
174675687_35224855,apologize,117.995
174675687_34504988,billionaire,86.776
174675687_36833929,when i was your man,72.795
174675687_34590260,fireflies,90.002
174675687_34774630,im yours,150.953
174675687_35275144,apologize,117.995
174675687_48750557,i wont give up,136.703
174675687_35808225,more than words,91.769
174743329_37914044,let it go,147.464
174743329_45004150,because of you,140.039
174743329_37909531,stay rihanna,111.927
174743329_37912987,let it go,147.464
174743329_37906995,a thousand miles,94.931
174743329_45007387,stay rihanna,111.927
174743329_45004678,boyfriend,164.146
174743329_44860656,when i was your man,72.795
174743329_44863403,a thousand miles,94.931
174743329_44857563,the climb,161.074
174767336_48310600,applause,139.945
174767336_49440102,baby bieber,65.024
174767336_48111675,paparazzi,114.928
174767336_50567706,bad romance,118.99
174767336_50834398,say something great big,141.284
174767336_50835167,poker face,118.999
174767336_47944746,born this way,123.907
174767336_50814835,born this way,123.907
174767336_47766018,applause,139.945
174767336_50818226,paparazzi,114.928
174914908_36653095,a thousand miles,94.931
174914908_35830247,cups pitch perfect,129.964
174914908_37433370,killing me softly,92.409
174914908_41537170,kiss me ,149.936
174914908_46067153,hey there delilah,103.973
174914908_37436511,you oughta know,105.292
174914908_47036180,true colors,76.669
174914908_43191817,a thousand miles,94.931
174914908_35957365,wind beneath my wings,123.694
174914908_43633221,cups pitch perfect,129.964
174930105_39917365,let it go,147.464
174930105_40163659,counting stars,122.017
174930105_40254426,neon lights,125.928
174930105_45645838,let it go,147.464
174930105_34639986,let it go,147.464
174930105_46008505,hey there delilah,103.973
174930105_46795990,when i was your man,72.795
174930105_46003724,summertime sadness,111.968
174930105_34579736,when i was your man,72.795
174930105_42291115,demons,89.938
174958016_35447580,let it go,147.464
174958016_34544024,crazy patsy,107.765
174958016_34644067,zombie,166.96
174958016_34586001,dont know why,88.174
174958016_34577352,need you now,107.943
174958016_34482166,cups pitch perfect,129.964
174958016_34647212,zombie,166.96
174958016_34699655,stay rihanna,111.927
174958016_34580688,just a kiss,142.881
174958016_44866226,if i aint got you,118.393
174974095_34561014,stay rihanna,111.927
174974095_37210021,gangstas paradise,79.974
174974095_34658959,under the sea,99.722
174974095_37195756,somewhere only we know,172.015
174974095_34527697,house of the rising sun,117.2
174974095_34497199,hush little baby,77.728
174974095_37349429,twist and shout,124.631
174974095_42590268,colors of the wind,62.659
174974095_34530614,bad romance,118.99
174974095_37345590,losing my religion,125.613
174975991_50403137,the way i am,114.966
174975991_35138108,true colors,76.669
174975991_34818116,bubbly,127.97
174975991_34501445,cups pitch perfect,129.964
174975991_34482464,i hope you dance,151.328
174975991_34666928,head over feet,168.772
174975991_35684457,love song,123.052
174975991_41086394,let it go,147.464
174975991_34451841,beauty and the beast,171.584
174975991_34465561,before he cheats,147.905
175060850_38198018,let it go,147.464
175060850_35562449,stay rihanna,111.927
175060850_42683400,if i aint got you,118.393
175060850_42520366,if i aint got you,118.393
175060850_41089183,hero mariah carey,119.987
175060850_37198176,star spangled whitney,88.876
175060850_41837927,part of your world,89.357
175060850_36037392,stay rihanna,111.927
175060850_37013526,you are not alone,119.878
175060850_38564160,you are not alone,119.878
175062946_40853847,just when i needed you,96.717
175062946_40854373,over the rainbow,85.6
175062946_39795143,rocket man,136.637
175062946_40596951,drift away,151.956
175062946_39793849,top of the world,100.048
175062946_39601195,more than words,91.769
175062946_39722752,just when i needed you,96.717
175062946_39769382,kiss me ,149.936
175062946_37619336,marry you,144.926
175062946_41249926,rocket man,136.637
175147532_38461852,eye of the tiger,108.873
175147532_38466330,l o v e,78.225
175147532_37492845,counting stars,122.017
175147532_38440791,grenade,110.443
175147532_37492211,let it go,147.464
175147532_37496157,say something great big,141.284
175147532_37500442,apologize,117.995
175147532_42884094,borderline,97.976
175147532_42877192,breakaway,131.0
175147532_37497324,stay rihanna,111.927
175181553_36642563,before he cheats,147.905
175181553_36644016,counting stars,122.017
175181553_34504023,say something great big,141.284
175181553_34972289,head over feet,168.772
175181553_36645076,you know im no good,103.383
175181553_35826958,you oughta know,105.292
175181553_35826020,clarity,128.0
175181553_35826594,hand in my pocket,92.259
175181553_37122742,happy,83.096
175181553_34483860,aint no sunshine,79.593
175203355_49264509,hero mariah carey,119.987
175203355_35830639,colors of the wind,62.659
175203355_35829674,amazing grace elvis,183.461
175203355_35831715,let it go,147.464
175203355_49262429,part of your world,89.357
175203355_49259487,over the rainbow,85.6
175203355_44176487,demons,89.938
175203355_36786357,colors of the wind,62.659
175203355_35737058,stand by me,118.068
175203355_42712819,all by myself,118.556
175238417_48057871,the climb,161.074
175238417_40429879,let it go,147.464
175238417_48677871,cups pitch perfect,129.964
175238417_39291997,jesus take the wheel,76.572
175238417_42179029,cruise original,109.885
175238417_35146836,mamas broken heart,111.989
175238417_34945672,say something great big,141.284
175238417_43327666,my heart will go on,99.195
175238417_39188557,part of your world,89.357
175238417_48677453,let it go,147.464
175238565_37866672,simple man,120.353
175238565_34759663,as long as you love me,139.691
175238565_37865974,i believe i can fly,120.179
175238565_34502551,i want it that way,99.031
175238565_34753897,how you remind me,172.094
175238565_34757943,drink a beer,77.961
175238565_34504467,drift away,151.956
175238565_34501580,friends in low places,107.739
175238565_34500186,i believe i can fly,120.179
175238565_34504998,every rose has its thorn,140.167
175253803_47169000,say something great big,141.284
175253803_50093650,somewhere only we know,172.015
175253803_49467988,human,94.01
175253803_50038191,the rose,106.05
175253803_38378842,bubbly,127.97
175253803_46438619,landslide,159.375
175253803_39746088,over the rainbow,85.6
175253803_46744450,landslide,159.375
175253803_38513915,crazy patsy,107.765
175253803_49475527,human,94.01
175264043_40560414,fireflies,90.002
175264043_41201371,for the first time,142.016
175264043_35213618,# that power,82.166
175264043_35904952,wake me up,124.102
175264043_46646589,fireflies,90.002
175264043_34595183,cups pitch perfect,129.964
175264043_35912159,wake me up,124.102
175264043_47752658,for the first time,142.016
175264043_44928816,hey brother,124.943
175264043_38114991,wake me up,124.102
175284960_49081444,human,94.01
175284960_48008829,airplanes,93.033
175284960_45009537,burn,184.353
175284960_43466580,airplanes,93.033
175284960_49658111,stay with me,84.094
175284960_45200187,airplanes,93.033
175284960_47562448,fuckin perfect,182.015
175284960_43978460,burn,184.353
175284960_46226169,airplanes,93.033
175284960_36665464,burn,184.353
175313231_38555948,losing my religion,125.613
175313231_39228533,american pie,138.317
175313231_43167031,have i told you lately,143.78
175313231_44301657,say something great big,141.284
175313231_43122180,forget you,145.992
175313231_43161253,wherever you will go,112.027
175313231_39700685,kiss the girl,134.92
175313231_48101549,always on my mind,73.336
175313231_43121932,say something great big,141.284
175313231_43096793,stay rihanna,111.927
175505073_35295270,beautiful,92.977
175505073_35301983,my heart will go on,99.195
175505073_35611986,kiss me ,149.936
175505073_35291887,because of you,140.039
175505073_35303616,total eclipse of heart,130.276
175505073_35613711,you drive me crazy,104.001
175505073_41001797,baby love,106.05
175505073_35292705,part of your world,89.357
175505073_37578657,summertime sadness,111.968
175505073_35292529,baby one more time,92.96
175519185_37091468,whatcha say,144.036
175519185_40100235,summertime sadness,111.968
175519185_34599668,counting stars,122.017
175519185_47348427,summer,113.778
175519185_36609725,sweater weather,124.053
175519185_37239728,apologize,117.995
175519185_47350036,summertime sadness,111.968
175519185_39932305,airplanes,93.033
175519185_39893870,the worst,103.408
175519185_39931520,when i was your man,72.795
175536264_50103335,you raise me up,118.086
175536264_50101793,my heart will go on,99.195
175536264_48224627,human,94.01
175536264_42397419,have i told you lately,143.78
175536264_42489656,one of us,82.228
175536264_45291885,stay,85.913
175536264_42317487,colors of the wind,62.659
175536264_43711156,stay rihanna,111.927
175536264_45155985,stay,85.913
175536264_43244038,let it go,147.464
175576440_49133629,human,94.01
175576440_50062172,marry you,144.926
175576440_48334709,let it go,147.464
175576440_50765862,stay with me,84.094
175576440_47434785,count on me,89.044
175576440_40023452,let it go,147.464
175576440_44458316,human,94.01
175576440_34843534,alone heart,175.088
175576440_44630092,let her go,74.897
175576440_37389941,happy,83.096
175594524_34618650,let me love you,94.514
175594524_34716727,locked out of heaven,143.994
175594524_34716304,locked out of heaven,143.994
175594524_34708243,treasure,116.017
175594524_34709999,zombie,166.96
175594524_34714810,heart attack,173.968
175594524_34712732,eye of the tiger,108.873
175594524_34711631,just the way you are,109.012
175594524_34707918,bad romance,118.99
175594524_34710482,call me maybe,120.069
175652940_45399906,stay,85.913
175652940_45401626,lovefool,111.87
175652940_41309599,lucky bs,116.5
175652940_41424901,part of your world,89.357
175652940_41316980,oops i did it again,95.053
175652940_48529845,ironic,85.482
175652940_43172144,i want it that way,99.031
175652940_41427317,landslide,159.375
175652940_34644221,valerie,96.095
175652940_45949700,you drive me crazy,104.001
175697954_50541065,what makes you beautiful,125.011
175697954_48834718,what makes you beautiful,125.011
175697954_49233815,over the rainbow,85.6
175697954_50740121,more than this,151.978
175697954_35629460,over the rainbow,85.6
175697954_46955428,over the rainbow,85.6
175697954_48114587,one thing,88.042
175697954_45512207,fly away,164.418
175697954_46980161,i wont give up,136.703
175697954_39668181,over the rainbow,85.6
175699997_38483636,reflection,131.037
175699997_42892531,demons,89.938
175699997_38476798,beauty and the beast,171.584
175699997_43825501,crazy patsy,107.765
175699997_38486515,home phillip phillips,121.029
175699997_43823839,because of you,140.039
175699997_42901515,wind beneath my wings,123.694
175699997_38484847,wind beneath my wings,123.694
175699997_46937294,im yours,150.953
175699997_49549944,say something great big,141.284
175707153_35156415,radioactive,136.245
175707153_36724360,cups pitch perfect,129.964
175707153_35134879,pompeii,127.435
175707153_34701947,radioactive,136.245
175707153_35155422,mamas broken heart,111.989
175707153_34667740,apologize,117.995
175707153_36716287,want u back,97.939
175707153_36727519,bad romance,118.99
175707153_34701370,dont know why,88.174
175707153_34670144,kiss me ,149.936
175725547_35712312,hush little baby,77.728
175725547_49295122,let it go,147.464
175725547_35066886,hush little baby,77.728
175725547_48466295,let it go,147.464
175725547_40106141,row row row your boat,75.997
175725547_40106025,the alphabet song,108.954
175725547_37908773,hush little baby,77.728
175725547_48734750,let it go,147.464
175725547_37910299,let it go,147.464
175725547_48463748,frere jacques,117.964
175725999_40025342,over the rainbow,85.6
175725999_35338188,one of us,82.228
175725999_39220950,you are not alone,119.878
175725999_34759634,hero mariah carey,119.987
175725999_40808650,hand in my pocket,92.259
175725999_40027908,drift away,151.956
175725999_37402246,didnt we almost have it,130.984
175725999_35064626,more than words,91.769
175725999_37399680,total eclipse of heart,130.276
175725999_34758115,body party,133.973
175757395_44893188,wind beneath my wings,123.694
175757395_39048568,part of your world,89.357
175757395_34837558,my heart will go on,99.195
175757395_39046690,the rose,106.05
175757395_39829653,you are not alone,119.878
175757395_43104127,head over feet,168.772
175757395_41948019,the a team,84.996
175757395_39058571,you are not alone,119.878
175757395_39044245,a thousand miles,94.931
175757395_43305038,body party,133.973
175757989_38249547,can you feel the love tonight,166.765
175757989_36652081,stay,85.913
175757989_38647682,all star,104.034
175757989_41376928,head over feet,168.772
175757989_38471752,head over feet,168.772
175757989_36978626,over the rainbow,85.6
175757989_38479435,the climb,161.074
175757989_39399629,twinkle twinkle,121.072
175757989_37033875,oops i did it again,95.053
175757989_39399041,the alphabet song,108.954
175761442_34934457,because of you,140.039
175761442_36208234,cups pitch perfect,129.964
175761442_34729832,no air,160.033
175761442_34946816,because of you,140.039
175761442_34923844,because of you,140.039
175761442_34954458,just a kiss,142.881
175761442_35755347,just a kiss,142.881
175761442_36779113,because of you,140.039
175761442_34921770,because of you,140.039
175761442_36220089,just a kiss,142.881
175904155_36833846,let it go,147.464
175904155_34794883,demons,89.938
175904155_38839502,fuckin perfect,182.015
175904155_37342981,let it go,147.464
175904155_36870886,let it go,147.464
175904155_35777089,when i was your man,72.795
175904155_38837223,fuckin perfect,182.015
175904155_38963941,fuckin perfect,182.015
175904155_38390276,when i was your man,72.795
175904155_35282497,when i was your man,72.795
175914781_42591554,you make me feel brand,75.589
175914781_50083260,a horse with no name,123.179
175914781_50053842,aint no sunshine,79.593
175914781_46987014,have i told you lately,143.78
175914781_45927697,ill be,159.909
175914781_43546027,i want to hold your hand,130.726
175914781_48427601,human,94.01
175914781_40645983,the climb,161.074
175914781_44939933,wind beneath my wings,123.694
175914781_44985123,total eclipse of heart,130.276
175943906_34828688,hallelujah,147.986
175943906_34827708,let it go,147.464
175943906_35005901,under the sea,99.722
175943906_35000181,candle in the wind,124.558
175943906_35135853,danny boy,164.939
175943906_34931181,on my own,112.663
175943906_35006838,cups pitch perfect,129.964
175943906_35059120,part of your world,89.357
175943906_34948047,pompeii,127.435
175943906_35007142,castle on a cloud,54.574
175996146_39655743,reflection,131.037
175996146_39653640,reflection,131.037
175996146_39776229,breakaway,131.0
175996146_40819904,didnt we almost have it,130.984
175996146_43907753,because of you,140.039
175996146_46010890,kiss me ,149.936
175996146_39528863,breakaway,131.0
175996146_39654660,reflection,131.037
175996146_39656950,bad romance,118.99
175996146_39530075,breakaway,131.0
176090440_36647429,every rose has its thorn,140.167
176090440_35953581,hallelujah,147.986
176090440_47421545,you are so beautiful,101.038
176090440_37176381,let it go,147.464
176090440_35667599,let it go,147.464
176090440_37227967,you raise me up,118.086
176090440_39590334,piano man,179.167
176090440_36651691,let it go,147.464
176090440_35921531,hallelujah,147.986
176090440_38082908,call me maybe,120.069
176098330_43346866,let it go,147.464
176098330_43257952,danny boy,164.939
176098330_43195162,over the rainbow,85.6
176098330_43349818,call me maybe,120.069
176098330_43171042,aint no sunshine,79.593
176098330_43341287,true colors,76.669
176098330_43167609,danny boy,164.939
176098330_43387703,call me maybe,120.069
176098330_43627568,let her go,74.897
176098330_43632038,call me maybe,120.069
176128638_43758421,let it go,147.464
176128638_34811564,twinkle twinkle,121.072
176128638_38008404,stay rihanna,111.927
176128638_43639669,neon lights,125.928
176128638_37944470,castle on a cloud,54.574
176128638_34808118,twinkle twinkle,121.072
176128638_34873612,bad romance,118.99
176128638_38047146,stay rihanna,111.927
176128638_34812801,twinkle twinkle,121.072
176128638_34807601,hush little baby,77.728
176131333_43131141,i dreamed a dream,90.488
176131333_42632103,have i told you lately,143.78
176131333_41406700,zombie,166.96
176131333_41059716,its all coming back,87.624
176131333_36082381,fallin for you,117.043
176131333_44824825,i dreamed a dream,90.488
176131333_37480299,sometimes,95.996
176131333_36912074,say something great big,141.284
176131333_48542418,a thousand miles,94.931
176131333_36053566,hero mariah carey,119.987
176213686_37834675,i want it that way,99.031
176213686_39419832,you raise me up,118.086
176213686_42200217,wind beneath my wings,123.694
176213686_38760992,the first cut is deepest,160.043
176213686_42203005,uninvited,127.416
176213686_42196637,you and i,97.998
176213686_37837925,stay rihanna,111.927
176213686_38637522,i want it that way,99.031
176213686_38766032,you raise me up,118.086
176213686_39423135,uninvited,127.416
176219192_38686925,a thousand miles,94.931
176219192_38688058,count on me,89.044
176219192_36446393,let it go,147.464
176219192_37557765,hallelujah,147.986
176219192_37152484,let it go,147.464
176219192_38687446,lucky bs,116.5
176219192_38688753,cups pitch perfect,129.964
176219192_37150753,call me maybe,120.069
176219192_37151555,beautiful,92.977
176219192_36546973,apologize,117.995
176244405_40672128,killing me softly,92.409
176244405_40673501,cups pitch perfect,129.964
176244405_40670131,this little light of mine,111.91
176244405_35315497,part of your world,89.357
176244405_34847931,dont know why,88.174
176244405_40827247,over the rainbow,85.6
176244405_40675480,bubbly,127.97
176244405_40825407,my favorite things,114.591
176244405_34999727,baby one more time,92.96
176244405_40671032,frere jacques,117.964
176281235_44310655,worshipper,140.056
176281235_44727170,when a man loves a woman,97.398
176281235_43161825,worshipper,140.056
176281235_41388578,i wont give up,136.703
176281235_41392827,say something great big,141.284
176281235_41386923,say something great big,141.284
176281235_39793905,worshipper,140.056
176281235_41383686,say something great big,141.284
176281235_40538103,say something great big,141.284
176281235_41511097,say something great big,141.284
176337497_36750048,burn,184.353
176337497_41018945,whatcha say,144.036
176337497_37284983,let it go,147.464
176337497_37021214,somewhere only we know,172.015
176337497_37774902,fireflies,90.002
176337497_36888619,let it go,147.464
176337497_37285112,burn,184.353
176337497_37019494,let it go,147.464
176337497_45721369,let it go,147.464
176337497_37463249,let it go,147.464
176423824_40512077,my heart will go on,99.195
176423824_40113782,kiss me ,149.936
176423824_40135052,name,134.17
176423824_41319373,counting stars,122.017
176423824_40471805,oops i did it again,95.053
176423824_40518289,stay,85.913
176423824_40146340,i hope you dance,151.328
176423824_40161349,i hope you dance,151.328
176423824_40470309,you drive me crazy,104.001
176423824_40464049,killing me softly,92.409
176481644_40439721,radioactive,136.245
176481644_41539568,hallelujah,147.986
176481644_40098381,want u back,97.939
176481644_40095117,drink a beer,77.961
176481644_41530081,and i am telling you,123.068
176481644_40435819,reflection,131.037
176481644_47562815,at last,174.431
176481644_40113591,super bass,126.991
176481644_40095643,kiss me ,149.936
176481644_40101439,say something great big,141.284
176491393_47323612,it will rain,150.017
176491393_47328059,it will rain,150.017
176491393_47832989,the rose,106.05
176491393_49776643,piano man,179.167
176491393_47311595,grenade,110.443
176491393_47460599,my heart will go on,99.195
176491393_49778255,it will rain,150.017
176491393_47111458,let her go,74.897
176491393_47465929,piano man,179.167
176491393_49282532,just a kiss,142.881
176514121_40199771,you are so beautiful,101.038
176514121_35727438,lean on me,75.16
176514121_38067033,candle in the wind,124.558
176514121_35168661,aint no sunshine,79.593
176514121_35168185,aint no sunshine,79.593
176514121_36866210,o holy night,77.368
176514121_36010292,feel like makin love,85.126
176514121_44383911,every rose has its thorn,140.167
176514121_35620665,when a man loves a woman,97.398
176514121_43930941,sitting on the dock of the bay,103.621
176536759_46935388,count on me,89.044
176536759_48881410,beautiful,92.977
176536759_47080581,baby one more time,92.96
176536759_48353096,beautiful,92.977
176536759_45409295,two black cadillacs,119.991
176536759_46934354,fireflies,90.002
176536759_50667780,fireflies,90.002
176536759_48883062,naturally,126.99
176536759_48591891,paparazzi,114.928
176536759_40128077,pompeii,127.435
176583649_35129667,more than this,151.978
176583649_35027889,one thing,88.042
176583649_35005194,one thing,88.042
176583649_35046930,what makes you beautiful,125.011
176583649_35097377,what makes you beautiful,125.011
176583649_35098052,more than this,151.978
176583649_36056376,naturally,126.99
176583649_36055518,best song ever,118.491
176583649_35096676,best song ever,118.491
176583649_34953130,one thing,88.042
176616911_38335945,mamas broken heart,111.989
176616911_37682851,cant fight this feeling,156.344
176616911_37671962,georgia on my mind,75.065
176616911_38548656,when i was your man,72.795
176616911_38341131,fuckin perfect,182.015
176616911_38775980,i hope you dance,151.328
176616911_37673608,wind beneath my wings,123.694
176616911_42077335,borderline,97.976
176616911_41480733,wind beneath my wings,123.694
176616911_38337745,hit me with your best shot,127.402
176784951_35874233,fuckin perfect,182.015
176784951_37940536,fuckin perfect,182.015
176784951_41758148,let it go,147.464
176784951_38961281,let it go,147.464
176784951_37939378,let it go,147.464
176784951_39038046,the climb,161.074
176784951_36509796,fuckin perfect,182.015
176784951_35971259,fuckin perfect,182.015
176784951_39035181,stay rihanna,111.927
176784951_35607505,let it go,147.464
176812740_40805358,alone heart,175.088
176812740_50296190,saving all my love for,99.304
176812740_36529016,uninvited,127.416
176812740_35410766,let it go,147.464
176812740_42921728,ironic,85.482
176812740_43627003,if i aint got you,118.393
176812740_50305314,try,93.858
176812740_41385679,just the way you are,109.012
176812740_37715399,killing me softly,92.409
176812740_36487947,a thousand miles,94.931
176846785_42918670,the climb,161.074
176846785_45374641,fuckin perfect,182.015
176846785_43879102,sometimes,95.996
176846785_48518776,true colors,76.669
176846785_40445217,my heart will go on,99.195
176846785_47865086,stay with me,84.094
176846785_45373065,at last,174.431
176846785_40437653,wake me up,124.102
176846785_41040235,i will survive,116.66
176846785_40335872,my girl,104.566
176884135_35130985,beautiful,92.977
176884135_35208111,sometimes,95.996
176884135_35798956,seasons of love,178.151
176884135_35900151,its all coming back,87.624
176884135_35789922,clarity,128.0
176884135_35068682,head over feet,168.772
176884135_35795832,king of anything,119.003
176884135_36231458,let it go,147.464
176884135_35065104,bubbly,127.97
176884135_35067572,hallelujah,147.986
176943756_35589219,bye bye bye,172.638
176943756_40998057,the worst,103.408
176943756_35722356,beautiful,92.977
176943756_35063611,hush little baby,77.728
176943756_35124291,boyfriend,164.146
176943756_35221067,disturbia,124.921
176943756_35722030,twinkle twinkle,121.072
176943756_35715608,hey there delilah,103.973
176943756_35191971,i wont give up,136.703
176943756_35715436,apologize,117.995
176945862_49430233,cruise original,109.885
176945862_49435847,killing me softly,92.409
176945862_49428539,kryptonite,99.01
176945862_50504484,before he cheats,147.905
176945862_49439524,this love,131.974
176945862_49429202,before he cheats,147.905
176945862_49945619,i wont give up,136.703
176945862_45509467,this little light of mine,111.91
176945862_49431307,god bless the usa,139.217
176945862_49442542,a whole new world,110.508
176970563_40658767,demons,89.938
176970563_39992900,bubbly,127.97
176970563_40674988,beautiful,92.977
176970563_40765270,apologize,117.995
176970563_40771997,stay rihanna,111.927
176970563_42621640,pompeii,127.435
176970563_41698640,aint no sunshine,79.593
176970563_40841227,bingo,127.975
176970563_40777192,beautiful,92.977
176970563_40647764,demons,89.938
176970680_36116251,true colors,76.669
176970680_36117171,i dreamed a dream,90.488
176970680_36117845,borderline,97.976
176970680_35408875,one of us,82.228
176970680_36112039,hallelujah,147.986
176970680_35328603,need you now,107.943
176970680_35326262,boyfriend,164.146
176970680_36157953,i dreamed a dream,90.488
176970680_36111442,you are so beautiful,101.038
176970680_36110095,stand by me,118.068
177004659_37010165,happy,83.096
177004659_39669811,for the first time,142.016
177004659_39669536,when i was your man,72.795
177004659_37006994,total eclipse of heart,130.276
177004659_36987728,hey there delilah,103.973
177004659_36009579,stay rihanna,111.927
177004659_37275990,cups pitch perfect,129.964
177004659_36540542,i wont give up,136.703
177004659_36986060,say something great big,141.284
177004659_35416499,the a team,84.996
177045290_38821010,let it go,147.464
177045290_41760912,when i was your man,72.795
177045290_41376232,when i was your man,72.795
177045290_40426773,when i was your man,72.795
177045290_41223057,let it go,147.464
177045290_38963069,grenade,110.443
177045290_38820518,grenade,110.443
177045290_41245336,grenade,110.443
177045290_41759116,let it go,147.464
177045290_37249094,let it go,147.464
177129000_36594209,let her go,74.897
177129000_37454289,let her go,74.897
177129000_37597640,let it go,147.464
177129000_37787049,let it go,147.464
177129000_37207017,boyfriend,164.146
177129000_38309512,hey brother,124.943
177129000_35772980,let it go,147.464
177129000_36185254,let it go,147.464
177129000_36771581,burn,184.353
177129000_35951517,let it go,147.464
177161906_35861341,you and i,97.998
